# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  146       5.621536838421e-10       1.462881573445e-13      -6.043762101690e-12       0.000000000000e+00       3.752667063681e-12       6.720617668966e-13      -4.277093082175e-15 
  147       5.665733627035e-10       1.458963553466e-13      -6.061706250881e-12       0.000000000000e+00       3.679579540686e-12       6.618627227049e-13      -4.213333230766e-15 
  148       5.709735188373e-10       1.454432681082e-13      -6.076675752357e-12       0.000000000000e+00       3.608264650143e-12       6.518556445702e-13      -4.149228465082e-15 
  149       5.753530463960e-10       1.449297527044e-13      -6.088624374788e-12       0.000000000000e+00       3.538710836537e-12       6.420402400620e-13      -4.084814870592e-15 
  150       5.797108003818e-10       1.443567635822e-13      -6.097507259767e-12       0.000000000000e+00       3.470899914145e-12       6.324154152217e-13      -4.020128060640e-15 
  151       5.840455958365e-10       1.437253542708e-13      -6.103280960776e-12       0.000000000000e+00       3.404806912907e-12       6.229792552415e-13      -3.955203145118e-15 
  152       5.883562070315e-10       1.430366790933e-13      -6.105903482148e-12       0.000000000000e+00       3.340399924289e-12       6.137290051437e-13      -3.890074699148e-15 
  153       5.926413666579e-10       1.422919948776e-13      -6.105334318037e-12       0.000000000000e+00       3.277639947153e-12       6.046610504600e-13      -3.824776731764e-15 
  154       5.968997650162e-10       1.414926626675e-13      -6.101534491378e-12       0.000000000000e+00       3.216480733626e-12       5.957708979102e-13      -3.759342654588e-15 
  155       6.011300492063e-10       1.406401494335e-13      -6.094466592854e-12       0.000000000000e+00       3.156868634966e-12       5.870531560820e-13      -3.693805250510e-15 
  156       6.053308223176e-10       1.397360297843e-13      -6.084094819863e-12       0.000000000000e+00       3.098742447428e-12       5.785015161096e-13      -3.628196642370e-15 
  157       6.095006426188e-10       1.387819876778e-13      -6.070385015479e-12       0.000000000000e+00       3.042033258136e-12       5.701087323530e-13      -3.562548261638e-15 
  158       6.136380227478e-10       1.377798181319e-13      -6.053304707419e-12       0.000000000000e+00       2.986664290947e-12       5.618666030773e-13      -3.496890817089e-15 
  159       6.177414289017e-10       1.367314289358e-13      -6.032823147011e-12       0.000000000000e+00       2.932550752320e-12       5.537659511318e-13      -3.431254263487e-15 
  160       6.218092800269e-10       1.356388423609e-13      -6.008911348153e-12       0.000000000000e+00       2.879599677185e-12       5.457966046289e-13      -3.365667770262e-15 
  161       6.258400581109e-10       1.345041523851e-13      -5.981542033631e-12       0.000000000000e+00       2.827728963407e-12       5.379497570620e-13      -3.300161534107e-15 
  162       6.298326517200e-10       1.333293885205e-13      -5.950689386925e-12       0.000000000000e+00       2.776926690402e-12       5.302253227655e-13      -3.234772462635e-15 
