# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  131       4.929887242102e-10       1.451208401843e-13      -5.438131930503e-12       7.058341360023e-16       5.138070406557e-12       8.548305205438e-13      -5.270074253142e-15 
  132       4.975314949732e-10       1.456797631093e-13      -5.493344948521e-12       7.172812553219e-16       5.029185734579e-12       8.406663757079e-13      -5.195383117036e-15 
  133       5.020728129055e-10       1.461755858590e-13      -5.546408243519e-12       7.288449852994e-16       4.923220529737e-12       8.268241906894e-13      -5.122894667603e-15 
  134       5.066116873410e-10       1.466079107842e-13      -5.597258960258e-12       7.405263336595e-16       4.820145801200e-12       8.133020212988e-13      -5.052455008169e-15 
  135       5.111470648209e-10       1.469764102566e-13      -5.645834968915e-12       7.523263250266e-16       4.719918486080e-12       8.000962460619e-13      -4.983891504773e-15 
  136       5.156778275326e-10       1.472808283357e-13      -5.692074902659e-12       7.642460010555e-16       4.622481089064e-12       7.872015220937e-13      -4.917012360691e-15 
  137       5.202027917486e-10       1.475209824355e-13      -5.735918195218e-12       7.762864205614e-16       4.527761322048e-12       7.746107409732e-13      -4.851606190960e-15 
  138       5.247207062652e-10       1.476967649913e-13      -5.777305118456e-12       7.884486596509e-16       4.435671743765e-12       7.623149846175e-13      -4.787441596906e-15 
  139       5.292302508415e-10       1.478081451265e-13      -5.816176819945e-12       8.007338118518e-16       4.346109399417e-12       7.503034811563e-13      -4.724266740664e-15 
  140       5.337300346382e-10       1.478551703194e-13      -5.852475360533e-12       8.131429882440e-16       4.258955460311e-12       7.385635608059e-13      -4.661808919710e-15 
  141       5.382185946565e-10       1.478379680701e-13      -5.886143751924e-12       8.256773175897e-16       4.174074863487e-12       7.270806117440e-13      -4.599774141379e-15 
  142       5.426943941767e-10       1.477567475673e-13      -5.917125994245e-12       8.383379464638e-16       4.091315951351e-12       7.158380359835e-13      -4.537846697395e-15 
  143       5.471558211974e-10       1.476118013546e-13      -5.945367113618e-12       8.511260393846e-16       4.010510111308e-12       7.048172052475e-13      -4.475688738393e-15 
  144       5.516013192963e-10       1.474035168852e-13      -5.970813526862e-12       8.640426646317e-16       3.931507108089e-12       6.940014589218e-13      -4.413009860043e-15 
  145       5.560297980492e-10       1.471324089465e-13      -5.993414096772e-12       8.770884387388e-16       3.854285767343e-12       6.833886352849e-13      -4.349784491428e-15 
  146       5.604402602936e-10       1.467990936155e-13      -6.013119252780e-12       8.902638470379e-16       3.778853569718e-12       6.729796975605e-13      -4.286055229210e-15 
  147       5.648316725467e-10       1.464042803666e-13      -6.029880712282e-12       9.035693543019e-16       3.705211784140e-12       6.627747820613e-13      -4.221864727575e-15 
  148       5.692029642053e-10       1.459487737957e-13      -6.043651520083e-12       9.170054042182e-16       3.633355312569e-12       6.527731772938e-13      -4.157255675123e-15 
  149       5.735530267457e-10       1.454334753433e-13      -6.054386087855e-12       9.305724188622e-16       3.563272534766e-12       6.429733030632e-13      -4.092270771756e-15 
  150       5.778807129237e-10       1.448593850189e-13      -6.062040233587e-12       9.442707981708e-16       3.494945153051e-12       6.333726895779e-13      -4.026952705572e-15 
  151       5.821848359742e-10       1.442276031239e-13      -6.066571221040e-12       9.581009194157e-16       3.428348037069e-12       6.239679565541e-13      -3.961344129753e-15 
  152       5.864641688115e-10       1.435393319755e-13      -6.067937799195e-12       9.720631366771e-16       3.363449068549e-12       6.147547923207e-13      -3.895487639457e-15 
  153       5.907174432288e-10       1.427958776303e-13      -6.066100241712e-12       9.861577803168e-16       3.300208986070e-12       6.057279329238e-13      -3.829425748707e-15 
  154       5.949433490984e-10       1.419986516082e-13      -6.061020386377e-12       1.000385156452e-15       3.238581229820e-12       5.968811412314e-13      -3.763200867284e-15 
  155       5.991405335716e-10       1.411491726154e-13      -6.052661674556e-12       1.014745546428e-15       3.178511786360e-12       5.882071860382e-13      -3.696855277615e-15 
  156       6.033076002781e-10       1.402490682686e-13      -6.040989190650e-12       1.029239206294e-15       3.119939033385e-12       5.796978211700e-13      -3.630431111665e-15 
  157       6.074431085265e-10       1.393000768184e-13      -6.025969701544e-12       1.043866366273e-15       3.062793584488e-12       5.713437645888e-13      -3.563970327826e-15 
  158       6.115455725041e-10       1.383040488728e-13      -6.007571696062e-12       1.058627230237e-15       3.006998133922e-12       5.631346774970e-13      -3.497514687810e-15 
  159       6.156134604763e-10       1.372629491210e-13      -5.985765424419e-12       1.073521975183e-15       2.952467301359e-12       5.550591434423e-13      -3.431105733536e-15 
  160       6.196451939872e-10       1.361788580570e-13      -5.960522937673e-12       1.088550750700e-15       2.899107476659e-12       5.471046474225e-13      -3.364784764026e-15 
  161       6.236392568811e-10       1.350539265508e-13      -5.931818005193e-12       1.103713687462e-15       2.846835988557e-12       5.392604572222e-13      -3.298592261035e-15 
  162       6.275945348841e-10       1.338902314285e-13      -5.899625776036e-12       1.119010924629e-15       2.795640841618e-12       5.315265976347e-13      -3.232566157398e-15 
  163       6.315100046634e-10       1.326899103555e-13      -5.863923162885e-12       1.134442583872e-15       2.745525989894e-12       5.239056336151e-13      -3.166743370670e-15 
  164       6.353846264134e-10       1.314552093346e-13      -5.824688999922e-12       1.150008760095e-15       2.696492422310e-12       5.163998319425e-13      -3.101160315171e-15 
  165       6.392173435612e-10       1.301884842133e-13      -5.781904081721e-12       1.165709520953e-15       2.648538096338e-12       5.090111536781e-13      -3.035852876335e-15 
